Date,Valeur fonciere,Arrondissement,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot,Nombre de lots,Type local,Surface reelle bati ,Nombre pieces principales,Surface terrain,Total Surface Carrez,Prix par m2
2021,660000.0,3,36.55,0.0,0.0,0.0,0.0,1,Appartement,,2,0,36.55,18057.455540355677
2021,645000.0,3,50.32,0.0,0.0,0.0,0.0,1,Appartement,,2,0,50.32,12817.965023847377
2021,117000.0,3,11.21,0.0,0.0,0.0,0.0,1,Appartement,,1,0,11.21,10437.109723461195
2021,893000.0,1,53.35,0.0,0.0,0.0,0.0,2,Appartement,,3,0,53.35,16738.519212746018
2021,404000.0,3,24.76,0.0,0.0,0.0,0.0,1,Appartement,,2,0,24.76,16316.639741518577
2021,118000.0,8,9.14,0.0,0.0,0.0,0.0,1,Appartement,,1,0,9.14,12910.284463894966
2021,420000.0,3,0.0,31.64,0.0,0.0,0.0,2,Appartement,,2,0,31.64,13274.336283185841
2021,2040000.0,8,0.0,0.0,186.04,0.0,0.0,3,Appartement,,6,0,186.04,10965.383788432595
2021,719000.0,8,0.0,61.02,0.0,0.0,0.0,2,Appartement,,2,0,61.02,11783.02196001311
2021,300000.0,3,23.34,0.0,0.0,0.0,0.0,1,Appartement,,2,0,23.34,12853.470437017995
2021,821500.0,8,53.38,0.0,0.0,0.0,0.0,1,Appartement,,2,0,53.38,15389.659048332707
2021,407000.0,1,26.88,0.0,0.0,0.0,0.0,3,Appartement,,2,0,26.88,15141.369047619048
2021,1285714.0,8,0.0,103.01,0.0,0.0,0.0,2,Appartement,,4,0,103.01,12481.448403067663
2021,275000.0,3,20.86,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.86,13183.125599232982
2021,160000.0,3,11.95,0.0,0.0,0.0,0.0,1,Appartement,,1,0,11.95,13389.121338912135
2021,860000.0,3,62.12,0.0,0.0,0.0,0.0,3,Appartement,,3,0,62.12,13844.172569220864
2021,312767.03,3,27.23,0.0,0.0,0.0,0.0,1,Appartement,,2,0,27.23,11486.11935365406
2021,80000.0,3,7.65,0.0,0.0,0.0,0.0,1,Appartement,,1,0,7.65,10457.51633986928
2021,1200000.0,8,63.29,0.0,0.0,0.0,0.0,1,Appartement,,2,0,63.29,18960.34128614315
2021,217700.0,3,15.55,0.0,0.0,0.0,0.0,1,Appartement,,1,0,15.55,14000.0
2021,321820.0,8,23.85,0.0,0.0,0.0,0.0,1,Appartement,,1,0,23.85,13493.501048218028
2021,230300.0,8,17.55,0.0,0.0,0.0,0.0,1,Appartement,,1,0,17.55,13122.507122507122
2021,117002.0,8,11.4,0.0,0.0,0.0,0.0,1,Appartement,,1,0,11.4,10263.333333333332
2021,527700.0,8,35.18,0.0,0.0,0.0,0.0,1,Appartement,,1,0,35.18,15000.0
2021,560000.0,8,36.12,0.0,0.0,0.0,0.0,1,Appartement,,1,0,36.12,15503.87596899225
2021,1700000.0,8,147.67,0.0,0.0,0.0,0.0,1,Appartement,,5,0,147.67,11512.155481817566
2021,350000.0,3,26.62,0.0,0.0,0.0,0.0,1,Appartement,,1,0,26.62,13148.00901577761
2021,521000.0,3,41.76,0.0,0.0,0.0,0.0,1,Appartement,,3,0,41.76,12476.053639846745
2021,619000.0,8,49.53,0.0,0.0,0.0,0.0,1,Appartement,,3,0,49.53,12497.476277003836
2021,1550000.0,8,123.17,0.0,0.0,0.0,0.0,1,Appartement,,4,0,123.17,12584.233173662418
2021,180000.0,3,12.54,0.0,0.0,0.0,0.0,1,Appartement,,1,0,12.54,14354.066985645934
2021,250000.0,3,20.02,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.02,12487.512487512487
2021,2500000.0,8,0.0,116.15,0.0,0.0,0.0,2,Appartement,,4,0,116.15,21523.89151958674
2021,2220000.0,8,185.85,0.0,0.0,0.0,0.0,2,Appartement,,5,0,185.85,11945.117029862793
2021,496000.0,8,33.8,0.0,0.0,0.0,0.0,1,Appartement,,2,0,33.8,14674.556213017753
2021,730000.0,8,56.76,0.0,0.0,0.0,0.0,1,Appartement,,3,0,56.76,12861.169837914025
2021,815000.0,3,49.86,0.0,0.0,0.0,0.0,1,Appartement,,3,0,49.86,16345.768150822303
2021,1570500.0,1,87.3,0.0,0.0,0.0,0.0,2,Appartement,,3,0,87.3,17989.690721649484
2021,330000.0,3,20.85,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.85,15827.338129496402
2021,365170.0,8,20.58,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.58,17743.926141885328
2021,455000.0,3,0.0,35.72,0.0,0.0,0.0,2,Appartement,,3,0,35.72,12737.961926091826
2021,800000.0,1,0.0,50.54,0.0,0.0,0.0,2,Appartement,,2,0,50.54,15829.046299960428
2021,1630000.0,8,165.43,0.0,0.0,0.0,0.0,1,Appartement,,6,0,165.43,9853.11007676963
2021,1329200.0,8,93.39,0.0,0.0,0.0,0.0,1,Appartement,,4,0,93.39,14232.787236320804
2021,1388600.0,8,102.03,0.0,0.0,0.0,0.0,1,Appartement,,5,0,102.03,13609.722630598842
2021,450000.0,8,39.72,0.0,0.0,0.0,0.0,2,Appartement,,2,0,39.72,11329.305135951661
2021,1126700.0,1,73.7,0.0,0.0,0.0,0.0,2,Appartement,,3,0,73.7,15287.6526458616
2021,475000.0,3,43.62,0.0,0.0,0.0,0.0,2,Appartement,,2,0,43.62,10889.500229252637
2021,397395.0,3,27.66,0.0,0.0,0.0,0.0,1,Appartement,,1,0,27.66,14367.136659436008
2021,423000.0,3,36.83,0.0,0.0,0.0,0.0,1,Appartement,,1,0,36.83,11485.20228074939
2021,1865968.0,8,187.08,0.0,0.0,0.0,0.0,2,Appartement,,9,0,187.08,9974.171477442804
2021,444800.0,8,32.78,0.0,0.0,0.0,0.0,1,Appartement,,1,0,32.78,13569.249542403904
2021,375000.0,3,34.04,0.0,0.0,0.0,0.0,3,Appartement,,1,0,34.04,11016.45123384254
2021,860000.0,3,0.0,0.0,69.35,0.0,0.0,4,Appartement,,3,0,69.35,12400.86517664023
2021,1243000.0,8,0.0,101.01,0.0,0.0,0.0,2,Appartement,,4,0,101.01,12305.712305712304
2021,1445300.0,8,0.0,135.03,0.0,0.0,0.0,3,Appartement,,4,0,135.03,10703.54735984596
2021,498600.0,8,50.6,0.0,0.0,0.0,0.0,2,Appartement,,2,0,50.6,9853.754940711462
2021,336000.0,1,26.51,0.0,0.0,0.0,0.0,1,Appartement,,1,0,26.51,12674.462466993587
2021,340000.0,3,23.98,0.0,0.0,0.0,0.0,1,Appartement,,1,0,23.98,14178.482068390325
2021,3100000.0,8,224.38,0.0,0.0,0.0,0.0,3,Appartement,,5,0,224.38,13815.848114805241
2021,120000.0,3,0.0,16.31,0.0,0.0,0.0,2,Appartement,,1,0,16.31,7357.449417535255
2021,390000.0,3,0.0,37.79,0.0,0.0,0.0,2,Appartement,,2,0,37.79,10320.190526594337
2021,700000.0,8,74.02,0.0,0.0,0.0,0.0,1,Appartement,,2,0,74.02,9456.903539583896
2021,812755.0,3,64.28,0.0,0.0,0.0,0.0,1,Appartement,,3,0,64.28,12643.979464841319
2021,532200.0,8,33.4,0.0,0.0,0.0,0.0,1,Appartement,,1,0,33.4,15934.131736526946
2021,580000.0,8,47.45,0.0,0.0,0.0,0.0,1,Appartement,,2,0,47.45,12223.393045310853
2021,313000.0,3,19.06,0.0,0.0,0.0,0.0,2,Appartement,,1,0,19.06,16421.825813221407
2021,310000.0,1,20.27,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.27,15293.537247163296
2021,115000.0,3,9.92,0.0,0.0,0.0,0.0,1,Appartement,,1,0,9.92,11592.741935483871
2021,6500000.0,3,0.0,0.0,172.39,0.0,0.0,3,Appartement,,4,0,172.39,37705.203318057895
2021,257940.0,3,18.9,0.0,0.0,0.0,0.0,1,Appartement,,1,0,18.9,13647.61904761905
2021,650300.0,3,51.58,0.0,0.0,0.0,0.0,1,Appartement,,2,0,51.58,12607.599844901124
2021,653500.0,3,38.09,0.0,0.0,0.0,0.0,1,Appartement,,2,0,38.09,17156.734050932002
2021,294771.1,1,18.87,0.0,0.0,0.0,0.0,1,Appartement,,1,0,18.87,15621.149973502912
2021,170000.0,8,12.79,0.0,0.0,0.0,0.0,1,Appartement,,1,0,12.79,13291.634089132136
2021,522500.0,8,35.12,0.0,0.0,0.0,0.0,3,Appartement,,2,0,35.12,14877.562642369021
2021,220000.0,3,20.31,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.31,10832.102412604629
2021,1524000.0,8,102.56,0.0,0.0,0.0,0.0,2,Appartement,,3,0,102.56,14859.594383775351
2021,1950000.0,8,123.42,0.0,0.0,0.0,0.0,2,Appartement,,4,0,123.42,15799.708313077297
2021,318000.0,3,0.0,24.55,0.0,0.0,0.0,2,Appartement,,1,0,24.55,12953.15682281059
2021,710000.0,8,65.8,0.0,0.0,0.0,0.0,1,Appartement,,2,0,65.8,10790.273556231003
2021,220000.0,3,17.82,0.0,0.0,0.0,0.0,1,Appartement,,1,0,17.82,12345.67901234568
2021,3149038.0,8,0.0,0.0,232.5,0.0,0.0,4,Appartement,,4,0,232.5,13544.249462365591
2021,3149038.0,8,0.0,0.0,232.5,0.0,0.0,4,Appartement,,3,0,232.5,13544.249462365591
2021,1578100.0,8,127.25,0.0,0.0,0.0,0.0,2,Appartement,,5,0,127.25,12401.57170923379
2021,2800000.0,1,149.4,0.0,0.0,0.0,0.0,1,Appartement,,4,0,149.4,18741.633199464522
2021,2340450.0,3,114.4,0.0,0.0,0.0,0.0,1,Appartement,,4,0,114.4,20458.47902097902
2021,400000.0,3,32.27,0.0,0.0,0.0,0.0,1,Appartement,,1,0,32.27,12395.413696932133
2021,430000.0,3,33.73,0.0,0.0,0.0,0.0,2,Appartement,,2,0,33.73,12748.295286095465
2021,995000.0,8,96.68,0.0,0.0,0.0,0.0,2,Appartement,,3,0,96.68,10291.683905668184
2021,230000.0,3,18.18,0.0,0.0,0.0,0.0,1,Appartement,,1,0,18.18,12651.265126512651
2021,2900000.0,1,50.38,0.0,0.0,0.0,0.0,1,Appartement,,2,0,50.38,57562.524811433104
2021,1000000.0,3,86.19,0.0,0.0,0.0,0.0,1,Appartement,,3,0,86.19,11602.27404571296
2021,1600000.0,8,0.0,124.12,0.0,0.0,0.0,2,Appartement,,4,0,124.12,12890.750886239122
2021,727100.0,8,60.15,0.0,0.0,0.0,0.0,2,Appartement,,4,0,60.15,12088.113050706566
2021,510000.0,3,48.33,0.0,0.0,0.0,0.0,2,Appartement,,3,0,48.33,10552.451893234016
2021,652500.0,1,30.2,0.0,0.0,0.0,0.0,1,Appartement,,2,0,30.2,21605.960264900663
2021,643313.0,3,45.58,0.0,0.0,0.0,0.0,1,Appartement,,2,0,45.58,14113.931548924968
2021,200000.0,3,14.75,0.0,0.0,0.0,0.0,1,Appartement,,1,0,14.75,13559.322033898305
2021,635000.0,1,49.11,0.0,0.0,0.0,0.0,1,Appartement,,2,0,49.11,12930.156790877621
2021,0.0,1,11.08,74.11,0.0,0.0,0.0,3,Appartement,,3,0,85.19,0.0
2021,40000.0,8,10.0,0.0,0.0,0.0,0.0,1,Appartement,,1,0,10.0,4000.0
2021,110000.0,3,10.8,0.0,0.0,0.0,0.0,1,Appartement,,1,0,10.8,10185.185185185184
2021,440000.0,1,30.24,0.0,0.0,0.0,0.0,6,Appartement,,2,0,30.24,14550.264550264552
2021,368600.0,3,28.54,0.0,0.0,0.0,0.0,1,Appartement,,2,0,28.54,12915.20672740014
2021,415000.0,3,31.7,0.0,0.0,0.0,0.0,2,Appartement,,2,0,31.7,13091.482649842272
2021,840000.0,1,42.77,0.0,0.0,0.0,0.0,1,Appartement,,1,0,42.77,19639.934533551554
2021,2022516.4,8,0.0,154.17,0.0,0.0,0.0,2,Appartement,,4,0,154.17,13118.741648829215
2021,626750.0,1,0.0,58.01,0.0,0.0,0.0,2,Appartement,,2,0,58.01,10804.171694535426
