Date,Valeur fonciere,Arrondissement,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot,Nombre de lots,Type local,Surface reelle bati ,Nombre pieces principales,Surface terrain,Total Surface Carrez,Prix par m2
2025,415000.0,9,38.37,0.0,0.0,0.0,0.0,2,Appartement,,2,0,38.37,10815.741464685952
2025,760000.0,3,57.09,0.0,0.0,0.0,0.0,1,Appartement,,3,0,57.09,13312.313890348572
2025,227100.0,20,0.0,24.19,0.0,0.0,0.0,2,Appartement,,1,0,24.19,9388.176932616783
2025,356961.0,10,41.9,0.0,0.0,0.0,0.0,2,Appartement,,2,0,41.9,8519.355608591886
2025,217200.0,3,18.26,0.0,0.0,0.0,0.0,1,Appartement,,1,0,18.26,11894.85213581599
2025,289800.0,17,27.06,0.0,0.0,0.0,0.0,2,Appartement,,1,0,27.06,10709.534368070954
2025,347000.0,19,0.0,38.41,0.0,0.0,0.0,2,Appartement,,2,0,38.41,9034.1057016402
2025,477000.0,18,0.0,92.62,0.0,0.0,0.0,2,Appartement,,4,0,92.62,5150.075577629022
2025,840000.0,17,81.38,0.0,0.0,0.0,0.0,2,Appartement,,4,0,81.38,10321.946424182846
2025,777700.0,10,0.0,149.1,0.0,0.0,0.0,2,Appartement,,6,0,149.1,5215.962441314554
2025,175000.0,9,19.01,0.0,0.0,0.0,0.0,1,Appartement,,1,0,19.01,9205.68122041031
2025,316000.0,18,36.74,0.0,0.0,0.0,0.0,1,Appartement,,2,0,36.74,8600.979858464889
2025,303000.0,20,34.05,0.0,0.0,0.0,0.0,1,Appartement,,2,0,34.05,8898.678414096918
2025,1745000.0,1,93.38,0.0,0.0,0.0,0.0,1,Appartement,,3,0,93.38,18687.085028914116
2025,303000.0,20,34.71,0.0,0.0,0.0,0.0,1,Appartement,,2,0,34.71,8729.472774416594
2025,412000.0,10,0.0,47.51,0.0,0.0,0.0,2,Appartement,,2,0,47.51,8671.858556093455
2025,235000.0,19,44.15,0.0,0.0,0.0,0.0,2,Appartement,,2,0,44.15,5322.763306908268
2025,400140.0,10,34.98,0.0,0.0,0.0,0.0,2,Appartement,,2,0,34.98,11439.108061749572
2025,518480.0,19,60.58,0.0,0.0,0.0,0.0,2,Appartement,,3,0,60.58,8558.600198085176
2025,2039250.0,9,136.28,0.0,0.0,0.0,0.0,1,Appartement,,3,0,136.28,14963.677722336366
2025,354000.0,18,34.16,0.0,0.0,0.0,0.0,1,Appartement,,2,0,34.16,10362.997658079626
2025,575000.0,17,39.67,0.0,0.0,0.0,0.0,1,Appartement,,1,0,39.67,14494.580287370809
2025,1080000.0,4,94.32,0.0,0.0,0.0,0.0,1,Appartement,,3,0,94.32,11450.381679389313
2025,257000.0,17,27.42,0.0,0.0,0.0,0.0,1,Appartement,,2,0,27.42,9372.72064186725
2025,835000.0,3,69.28,0.0,0.0,0.0,0.0,2,Appartement,,4,0,69.28,12052.540415704389
2025,344000.0,17,0.0,40.63,0.0,0.0,0.0,2,Appartement,,2,0,40.63,8466.65025842973
2025,1335000.0,8,102.71,0.0,0.0,0.0,0.0,1,Appartement,,4,0,102.71,12997.760685424984
2025,537500.0,17,0.0,44.87,0.0,0.0,0.0,2,Appartement,,3,0,44.87,11979.050590595052
2025,1640000.0,8,0.0,150.02,0.0,0.0,0.0,2,Appartement,,4,0,150.02,10931.875749900013
2025,612000.0,18,56.74,0.0,0.0,0.0,0.0,1,Appartement,,2,0,56.74,10786.041593232287
2025,459660.0,17,0.0,45.02,0.0,0.0,0.0,2,Appartement,,2,0,45.02,10210.128831630385
2025,146000.0,18,20.85,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.85,7002.398081534771
2025,355000.0,10,30.05,0.0,0.0,0.0,0.0,1,Appartement,,2,0,30.05,11813.643926788685
2025,6650000.0,8,349.26,0.0,0.0,0.0,0.0,5,Appartement,,9,0,349.26,19040.25654240394
2025,550000.0,17,70.85,0.0,0.0,0.0,0.0,1,Appartement,,2,0,70.85,7762.879322512351
2025,700000.0,20,85.05,0.0,0.0,0.0,0.0,2,Appartement,,4,0,85.05,8230.45267489712
2025,500000.0,17,0.0,70.65,0.0,0.0,0.0,2,Appartement,,4,0,70.65,7077.1408351026175
2025,859380.0,20,79.78,0.0,0.0,0.0,0.0,2,Appartement,,4,0,79.78,10771.872649786914
2025,150000.0,10,23.42,0.0,0.0,0.0,0.0,2,Appartement,,1,0,23.42,6404.782237403928
2025,399200.0,10,39.48,39.48,0.0,0.0,0.0,4,Appartement,,2,0,78.96,5055.724417426545
2025,633400.0,20,0.0,74.18,0.0,0.0,0.0,2,Appartement,,3,0,74.18,8538.689673766514
2025,348820.0,18,27.57,0.0,0.0,0.0,0.0,1,Appartement,,1,0,27.57,12652.158142908958
2025,1450000.0,4,89.15,0.0,0.0,0.0,0.0,2,Appartement,,4,0,89.15,16264.722378014581
2025,215000.0,10,16.02,0.0,0.0,0.0,0.0,1,Appartement,,1,0,16.02,13420.724094881398
2025,280000.0,18,27.51,0.0,0.0,0.0,0.0,2,Appartement,,2,0,27.51,10178.117048346056
2025,190000.0,8,9.6,6.78,0.0,0.0,0.0,2,Appartement,,1,0,16.38,11599.5115995116
2025,161905.0,1,13.83,0.0,0.0,0.0,0.0,1,Appartement,,1,0,13.83,11706.796818510484
2025,840000.0,19,2623.0,0.0,0.0,0.0,0.0,1,Appartement,,5,0,2623.0,320.24399542508576
2025,256000.0,18,31.54,0.0,0.0,0.0,0.0,1,Appartement,,2,0,31.54,8116.677235256817
2025,220000.0,18,26.24,0.0,0.0,0.0,0.0,2,Appartement,,1,0,26.24,8384.146341463415
2025,612862.5,18,0.0,73.54,0.0,0.0,0.0,2,Appartement,,4,0,73.54,8333.729942888223
2025,257400.0,18,30.77,0.0,0.0,0.0,0.0,1,Appartement,,2,0,30.77,8365.290867728307
2025,410000.0,17,38.41,0.0,0.0,0.0,0.0,2,Appartement,,2,0,38.41,10674.303566779485
2025,165125.0,20,18.44,0.0,0.0,0.0,0.0,2,Appartement,,1,0,18.44,8954.718004338394
2025,475000.0,4,34.68,0.0,0.0,0.0,0.0,1,Appartement,,2,0,34.68,13696.655132641292
2025,1890000.0,8,165.18,0.0,0.0,0.0,0.0,2,Appartement,,6,0,165.18,11442.063203777696
2025,309300.0,18,42.92,0.0,0.0,0.0,0.0,1,Appartement,,2,0,42.92,7206.430568499533
2025,565000.0,1,42.54,0.0,0.0,0.0,0.0,1,Appartement,,2,0,42.54,13281.617301363423
2025,412500.0,1,37.61,0.0,0.0,0.0,0.0,1,Appartement,,2,0,37.61,10967.827705397502
2025,170000.0,10,0.0,18.17,0.0,0.0,0.0,2,Appartement,,1,0,18.17,9356.081452944412
2025,814550.0,17,70.36,0.0,0.0,0.0,0.0,1,Appartement,,4,0,70.36,11576.890278567367
2025,520600.0,10,45.49,0.0,0.0,0.0,0.0,1,Appartement,,3,0,45.49,11444.273466695977
2025,746450.0,10,68.8,0.0,0.0,0.0,0.0,2,Appartement,,3,0,68.8,10849.563953488372
2025,239000.0,20,32.18,0.0,0.0,0.0,0.0,2,Appartement,,2,0,32.18,7426.97327532629
2025,121000.0,9,13.86,0.0,0.0,0.0,0.0,1,Appartement,,1,0,13.86,8730.15873015873
2025,360000.0,18,42.59,0.0,0.0,0.0,0.0,2,Appartement,,2,0,42.59,8452.688424512795
2025,202700.0,10,22.5,0.0,0.0,0.0,0.0,1,Appartement,,1,0,22.5,9008.888888888889
2025,195000.0,17,0.0,23.0,0.0,0.0,0.0,2,Appartement,,1,0,23.0,8478.260869565218
2025,2500000.0,8,0.0,0.0,223.64,0.0,0.0,3,Appartement,,6,0,223.64,11178.680021463066
2025,348000.0,20,39.24,0.0,0.0,0.0,0.0,2,Appartement,,2,0,39.24,8868.501529051988
2025,255000.0,20,36.39,0.0,0.0,0.0,0.0,1,Appartement,,2,0,36.39,7007.419620774938
2025,358500.0,9,22.6,0.0,0.0,0.0,0.0,3,Appartement,,1,0,22.6,15862.831858407078
2025,374500.0,17,0.0,36.15,0.0,0.0,0.0,3,Appartement,,2,0,36.15,10359.612724757953
2025,470000.0,20,58.36,0.0,0.0,0.0,0.0,1,Appartement,,2,0,58.36,8053.461274845785
2025,273000.0,17,26.08,0.0,0.0,0.0,0.0,2,Appartement,,1,0,26.08,10467.791411042945
2025,190000.0,19,24.0,0.0,0.0,0.0,0.0,2,Appartement,,1,0,24.0,7916.666666666667
2025,500000.0,18,53.16,0.0,0.0,0.0,0.0,2,Appartement,,3,0,53.16,9405.568096313018
2025,3033000.0,8,0.0,0.0,0.0,165.38,0.0,4,Appartement,,7,0,165.38,18339.581569718226
2025,420000.0,19,0.0,54.02,0.0,0.0,0.0,2,Appartement,,3,0,54.02,7774.89818585709
2025,410000.0,19,0.0,52.52,0.0,0.0,0.0,2,Appartement,,2,0,52.52,7806.549885757806
2025,280000.0,9,24.51,0.0,0.0,0.0,0.0,1,Appartement,,2,0,24.51,11423.90860873113
2025,3680000.0,8,200.03,0.0,0.0,0.0,0.0,2,Appartement,,6,0,200.03,18397.24041393791
2025,470000.0,18,43.9,0.0,0.0,0.0,0.0,3,Appartement,,2,0,43.9,10706.15034168565
2025,330000.0,20,50.19,0.0,0.0,0.0,0.0,2,Appartement,,2,0,50.19,6575.0149432157805
2025,411000.0,17,41.58,0.0,0.0,0.0,0.0,1,Appartement,,3,0,41.58,9884.559884559885
2025,190000.0,20,24.49,0.0,0.0,0.0,0.0,1,Appartement,,2,0,24.49,7758.268681094325
2025,630000.0,17,66.7,0.0,0.0,0.0,0.0,1,Appartement,,3,0,66.7,9445.27736131934
2025,406261.0,19,47.53,0.0,0.0,0.0,0.0,2,Appartement,,2,0,47.53,8547.464759099516
2025,769000.0,4,0.0,70.02,0.0,0.0,0.0,2,Appartement,,3,0,70.02,10982.57640674093
2025,593000.0,20,87.0,0.0,0.0,0.0,0.0,2,Appartement,,4,0,87.0,6816.091954022989
2025,370000.0,19,0.0,42.67,0.0,0.0,0.0,2,Appartement,,2,0,42.67,8671.197562690415
2025,160000.0,19,25.02,0.0,0.0,0.0,0.0,1,Appartement,,2,0,25.02,6394.88409272582
2025,902000.0,20,84.2,0.0,0.0,0.0,0.0,2,Appartement,,4,0,84.2,10712.589073634204
2025,500000.0,17,0.0,61.01,0.0,0.0,0.0,2,Appartement,,4,0,61.01,8195.377806916898
2025,125000.0,9,11.35,0.0,0.0,0.0,0.0,1,Appartement,,1,0,11.35,11013.215859030837
2025,210000.0,18,0.0,30.34,0.0,0.0,0.0,2,Appartement,,2,0,30.34,6921.555702043507
2025,339000.0,10,0.0,27.08,0.0,0.0,0.0,2,Appartement,,2,0,27.08,12518.463810930576
2025,590000.0,18,60.72,0.0,0.0,0.0,0.0,2,Appartement,,3,0,60.72,9716.7325428195
2025,443000.0,20,46.8,0.0,0.0,0.0,0.0,1,Appartement,,3,0,46.8,9465.811965811967
2025,540000.0,18,54.34,0.0,0.0,0.0,0.0,2,Appartement,,2,0,54.34,9937.430990062569
2025,187000.0,17,0.0,24.01,0.0,0.0,0.0,3,Appartement,,1,0,24.01,7788.4214910453975
2025,602500.0,10,60.1,0.0,0.0,0.0,0.0,1,Appartement,,3,0,60.1,10024.958402662229
2025,1495000.0,4,130.0,0.0,0.0,0.0,0.0,1,Appartement,,6,0,130.0,11500.0
2025,345000.0,17,32.65,0.0,0.0,0.0,0.0,2,Appartement,,1,0,32.65,10566.615620214396
2025,277050.0,19,0.0,36.5,0.0,0.0,0.0,2,Appartement,,2,0,36.5,7590.41095890411
2025,170000.0,20,22.85,0.0,0.0,0.0,0.0,1,Appartement,,1,0,22.85,7439.824945295404
2025,230000.0,18,0.0,27.62,0.0,0.0,0.0,2,Appartement,,1,0,27.62,8327.29905865315
2025,1114850.0,8,0.0,100.2,0.0,0.0,0.0,2,Appartement,,4,0,100.2,11126.24750499002
2025,530000.0,9,55.36,0.0,0.0,0.0,0.0,2,Appartement,,3,0,55.36,9573.699421965319
2025,445000.0,18,41.07,0.0,0.0,0.0,0.0,1,Appartement,,2,0,41.07,10835.159483808133
2025,259400.0,18,32.8,0.0,0.0,0.0,0.0,1,Appartement,,1,0,32.8,7908.536585365854
2025,1635000.0,3,103.0,0.0,0.0,0.0,0.0,1,Appartement,,4,0,103.0,15873.786407766991
2025,500000.0,17,52.79,0.0,0.0,0.0,0.0,3,Appartement,,2,0,52.79,9471.490812653912
2025,660000.0,9,54.8,0.0,0.0,0.0,0.0,3,Appartement,,3,0,54.8,12043.795620437957
2025,359240.0,18,36.15,0.0,0.0,0.0,0.0,2,Appartement,,2,0,36.15,9937.482710926695
2025,623430.0,18,58.38,0.0,0.0,0.0,0.0,1,Appartement,,5,0,58.38,10678.828365878726
2025,1565000.0,8,65.47,0.0,0.0,0.0,0.0,2,Appartement,,1,0,65.47,23904.078203757446
2025,469000.0,18,0.0,68.71,0.0,0.0,0.0,2,Appartement,,3,0,68.71,6825.789550283802
2025,213000.0,4,17.5,0.0,0.0,0.0,0.0,1,Appartement,,2,0,17.5,12171.42857142857
2025,77800.0,20,43.48,0.0,0.0,0.0,0.0,2,Appartement,,2,0,43.48,1789.3284268629257
2025,216000.0,20,0.0,24.06,0.0,0.0,0.0,2,Appartement,,1,0,24.06,8977.556109725687
2025,1030000.0,10,106.02,0.0,0.0,0.0,0.0,2,Appartement,,5,0,106.02,9715.148085266932
2025,522000.0,9,0.0,64.86,0.0,0.0,0.0,2,Appartement,,2,0,64.86,8048.103607770583
2025,813700.0,20,79.03,0.0,0.0,0.0,0.0,2,Appartement,,3,0,79.03,10296.090092369986
2025,513200.0,17,43.93,0.0,0.0,0.0,0.0,1,Appartement,,2,0,43.93,11682.221716366948
2025,80000.0,8,9.33,0.0,0.0,0.0,0.0,1,Appartement,,5,0,9.33,8574.49088960343
2025,310000.0,20,0.0,35.12,0.0,0.0,0.0,2,Appartement,,2,0,35.12,8826.879271070615
2025,516600.0,2,0.0,43.65,0.0,0.0,0.0,2,Appartement,,2,0,43.65,11835.051546391753
2025,458650.0,19,68.75,0.0,0.0,0.0,0.0,1,Appartement,,3,0,68.75,6671.272727272727
2025,327000.0,18,33.6,0.0,0.0,0.0,0.0,1,Appartement,,2,0,33.6,9732.142857142857
2025,200000.0,17,18.28,0.0,0.0,0.0,0.0,1,Appartement,,2,0,18.28,10940.919037199124
2025,1998000.0,9,174.74,0.0,0.0,0.0,0.0,2,Appartement,,6,0,174.74,11434.13070848117
2025,389080.0,17,33.1,0.0,0.0,0.0,0.0,1,Appartement,,2,0,33.1,11754.682779456192
2025,305000.0,10,0.0,27.27,0.0,0.0,0.0,2,Appartement,,1,0,27.27,11184.451778511184
2025,409500.0,20,0.0,46.41,0.0,0.0,0.0,2,Appartement,,2,0,46.41,8823.529411764706
2025,515000.0,17,52.86,0.0,0.0,0.0,0.0,1,Appartement,,2,0,52.86,9742.716609912977
2025,487480.0,17,42.25,0.0,0.0,0.0,0.0,1,Appartement,,2,0,42.25,11537.988165680474
2025,597400.0,10,0.0,50.1,0.0,0.0,0.0,2,Appartement,,2,0,50.1,11924.151696606787
2025,485550.0,10,48.85,0.0,0.0,0.0,0.0,2,Appartement,,3,0,48.85,9939.611054247696
2025,664000.0,4,58.15,0.0,0.0,0.0,0.0,1,Appartement,,2,0,58.15,11418.744625967327
2025,536450.0,17,54.53,0.0,0.0,0.0,0.0,1,Appartement,,4,0,54.53,9837.704016137906
2025,170000.0,18,21.88,0.0,0.0,0.0,0.0,1,Appartement,,1,0,21.88,7769.65265082267
2025,660000.0,19,0.0,100.22,0.0,0.0,0.0,2,Appartement,,5,0,100.22,6585.51187387747
2025,600000.0,18,0.0,0.0,54.25,0.0,0.0,3,Appartement,,4,0,54.25,11059.907834101383
2025,612500.0,17,46.51,0.0,0.0,0.0,0.0,1,Appartement,,1,0,46.51,13169.210922382284
2025,625000.0,20,77.2,0.0,0.0,0.0,0.0,1,Appartement,,3,0,77.2,8095.854922279793
2025,292500.0,18,32.39,0.0,0.0,0.0,0.0,2,Appartement,,2,0,32.39,9030.564989194196
2025,755000.0,9,57.8,0.0,0.0,0.0,0.0,2,Appartement,,2,0,57.8,13062.283737024221
2025,1100000.0,10,117.04,0.0,0.0,0.0,0.0,1,Appartement,,4,0,117.04,9398.496240601504
2025,227000.0,20,27.02,0.0,0.0,0.0,0.0,1,Appartement,,1,0,27.02,8401.184307920059
2025,550000.0,18,78.09,0.0,0.0,0.0,0.0,1,Appartement,,5,0,78.09,7043.155333589448
2025,462000.0,1,42.97,0.0,0.0,0.0,0.0,1,Appartement,,3,0,42.97,10751.687223644403
2025,150000.0,3,12.84,0.0,0.0,0.0,0.0,1,Appartement,,1,0,12.84,11682.242990654206
2025,410000.0,18,42.55,0.0,0.0,0.0,0.0,1,Appartement,,2,0,42.55,9635.72267920094
2025,228500.0,18,24.85,0.0,0.0,0.0,0.0,2,Appartement,,1,0,24.85,9195.17102615694
2025,540000.0,9,67.68,0.0,0.0,0.0,0.0,1,Appartement,,3,0,67.68,7978.723404255318
2025,315000.0,17,30.6,0.0,0.0,0.0,0.0,2,Appartement,,2,0,30.6,10294.117647058823
2025,320000.0,17,0.0,32.41,0.0,0.0,0.0,2,Appartement,,1,0,32.41,9873.495834618945
2025,241700.0,10,26.51,0.0,0.0,0.0,0.0,1,Appartement,,1,0,26.51,9117.31422104866
2025,204000.0,18,21.63,0.0,0.0,0.0,0.0,2,Appartement,,1,0,21.63,9431.345353675451
2025,383000.0,10,52.72,0.0,0.0,0.0,0.0,1,Appartement,,3,0,52.72,7264.795144157815
2025,880000.0,10,0.0,87.89,0.0,0.0,0.0,5,Appartement,,4,0,87.89,10012.515644555695
2025,380000.0,20,63.99,0.0,0.0,0.0,0.0,2,Appartement,,2,0,63.99,5938.427879356149
2025,425000.0,17,45.35,0.0,0.0,0.0,0.0,1,Appartement,,3,0,45.35,9371.554575523704
2025,2195000.0,9,162.52,0.0,0.0,0.0,0.0,1,Appartement,,5,0,162.52,13506.03002707359
2025,871140.0,3,107.43,0.0,0.0,0.0,0.0,1,Appartement,,3,0,107.43,8108.908126221725
2025,589350.0,20,83.04,0.0,0.0,0.0,0.0,2,Appartement,,4,0,83.04,7097.182080924855
2025,573000.0,17,50.67,0.0,0.0,0.0,0.0,2,Appartement,,2,0,50.67,11308.466548253404
2025,570000.0,19,0.0,68.03,0.0,0.0,0.0,2,Appartement,,3,0,68.03,8378.656475084521
2025,665500.0,18,66.09,0.0,0.0,0.0,0.0,2,Appartement,,3,0,66.09,10069.60205779997
2025,290000.0,19,56.54,0.0,0.0,0.0,0.0,2,Appartement,,3,0,56.54,5129.112133003184
2025,165420.0,17,16.72,0.0,0.0,0.0,0.0,1,Appartement,,1,0,16.72,9893.54066985646
2025,202000.0,18,0.0,30.65,0.0,0.0,0.0,2,Appartement,,2,0,30.65,6590.538336052203
2025,300000.0,17,0.0,39.05,0.0,0.0,0.0,3,Appartement,,2,0,39.05,7682.458386683739
2025,730000.0,3,55.56,0.0,0.0,0.0,0.0,1,Appartement,,2,0,55.56,13138.948884089272
2025,628450.0,8,47.12,0.0,0.0,0.0,0.0,2,Appartement,,2,0,47.12,13337.224108658744
2025,300000.0,9,31.05,0.0,0.0,0.0,0.0,1,Appartement,,2,0,31.05,9661.83574879227
2025,745000.0,17,77.6,0.0,0.0,0.0,0.0,1,Appartement,,3,0,77.6,9600.515463917527
2025,170000.0,18,29.15,0.0,0.0,0.0,0.0,1,Appartement,,2,0,29.15,5831.903945111492
2025,1201300.0,19,125.71,0.0,0.0,0.0,0.0,2,Appartement,,4,0,125.71,9556.121231405617
2025,610000.0,18,0.0,62.07,0.0,0.0,0.0,2,Appartement,,3,0,62.07,9827.613984211373
2025,218200.0,9,18.17,0.0,0.0,0.0,0.0,1,Appartement,,1,0,18.17,12008.805723720418
2025,495000.0,18,69.87,0.0,0.0,0.0,0.0,2,Appartement,,3,0,69.87,7084.58565908115
2025,198000.0,19,23.81,0.0,0.0,0.0,0.0,1,Appartement,,2,0,23.81,8315.833683326335
2025,660000.0,19,0.0,66.28,0.0,0.0,0.0,2,Appartement,,3,0,66.28,9957.754978877489
2025,213000.0,17,20.01,0.0,0.0,0.0,0.0,1,Appartement,,1,0,20.01,10644.677661169415
2025,309700.0,20,33.25,0.0,0.0,0.0,0.0,2,Appartement,,2,0,33.25,9314.285714285714
2025,338700.0,20,0.0,39.01,0.0,0.0,0.0,2,Appartement,,1,0,39.01,8682.389130992055
2025,321550.0,19,46.98,0.0,0.0,0.0,0.0,1,Appartement,,2,0,46.98,6844.401873137505
2025,600000.0,17,52.52,0.0,0.0,0.0,0.0,2,Appartement,,2,0,52.52,11424.219345011423
2025,534500.0,10,45.08,0.0,0.0,0.0,0.0,3,Appartement,,3,0,45.08,11856.699201419699
2025,456839.0,19,54.28,0.0,0.0,0.0,0.0,1,Appartement,,2,0,54.28,8416.341193809874
2025,1325400.0,8,110.41,0.0,0.0,0.0,0.0,2,Appartement,,5,0,110.41,12004.3474322978
2025,215000.0,20,28.7,0.0,0.0,0.0,0.0,1,Appartement,,2,0,28.7,7491.289198606272
2025,356000.0,18,47.12,0.0,0.0,0.0,0.0,2,Appartement,,3,0,47.12,7555.178268251274
2025,1600000.0,18,126.87,0.0,0.0,0.0,0.0,2,Appartement,,5,0,126.87,12611.334436825096
2025,480000.0,9,0.0,49.01,0.0,0.0,0.0,2,Appartement,,2,0,49.01,9793.919608243215
2025,438640.0,4,26.11,0.0,0.0,0.0,0.0,1,Appartement,,2,0,26.11,16799.69360398315
2025,1650000.0,17,169.95,0.0,0.0,0.0,0.0,1,Appartement,,5,0,169.95,9708.73786407767
2025,200000.0,3,17.66,0.0,0.0,0.0,0.0,1,Appartement,,1,0,17.66,11325.028312570781
2025,555480.5,10,55.42,0.0,0.0,0.0,0.0,1,Appartement,,3,0,55.42,10023.105377120173
2025,416100.0,1,37.36,0.0,0.0,0.0,0.0,1,Appartement,,2,0,37.36,11137.580299785868
2025,760150.0,17,0.0,72.58,0.0,0.0,0.0,2,Appartement,,4,0,72.58,10473.270873518875
2025,404150.0,19,49.66,0.0,0.0,0.0,0.0,2,Appartement,,2,0,49.66,8138.340716874749
2025,247000.0,1,19.76,0.0,0.0,0.0,0.0,1,Appartement,,1,0,19.76,12499.999999999998
2025,655000.0,10,65.8,0.0,0.0,0.0,0.0,3,Appartement,,3,0,65.8,9954.407294832827
2025,590000.0,18,64.66,0.0,0.0,0.0,0.0,1,Appartement,,3,0,64.66,9124.65202598206
2025,412000.0,20,49.53,0.0,0.0,0.0,0.0,1,Appartement,,3,0,49.53,8318.19099535635
2025,454300.0,18,0.0,51.8,0.0,0.0,0.0,2,Appartement,,3,0,51.8,8770.27027027027
2025,336600.0,17,0.0,40.67,0.0,0.0,0.0,2,Appartement,,2,0,40.67,8276.370789279566
2025,981575.0,3,87.21,0.0,0.0,0.0,0.0,3,Appartement,,3,0,87.21,11255.303290907006
2025,230000.0,20,29.23,0.0,0.0,0.0,0.0,2,Appartement,,1,0,29.23,7868.628121792679
2025,452000.0,20,77.85,0.0,0.0,0.0,0.0,1,Appartement,,3,0,77.85,5806.037251123957
2025,323705.0,20,37.51,0.0,0.0,0.0,0.0,1,Appartement,,2,0,37.51,8629.832044788058
2025,1130000.0,18,95.26,0.0,0.0,0.0,0.0,1,Appartement,,4,0,95.26,11862.27167751417
2025,332000.0,9,0.0,28.92,0.0,0.0,0.0,2,Appartement,,2,0,28.92,11479.944674965422
2025,380000.0,8,20.0,0.0,0.0,0.0,0.0,1,Appartement,,2,0,20.0,19000.0
2025,699500.0,19,88.58,0.0,0.0,0.0,0.0,2,Appartement,,4,0,88.58,7896.816437118989
2025,572000.0,17,59.16,0.0,0.0,0.0,0.0,2,Appartement,,2,0,59.16,9668.69506423259
2025,500000.0,17,44.65,0.0,0.0,0.0,0.0,2,Appartement,,2,0,44.65,11198.208286674133
2025,1204500.0,2,97.59,0.0,0.0,0.0,0.0,3,Appartement,,3,0,97.59,12342.45312019674
2025,409100.0,18,35.28,0.0,0.0,0.0,0.0,1,Appartement,,2,0,35.28,11595.804988662132
2025,175000.0,2,15.4,0.0,0.0,0.0,0.0,1,Appartement,,1,0,15.4,11363.636363636364
2025,230000.0,17,23.3,0.0,0.0,0.0,0.0,2,Appartement,,2,0,23.3,9871.244635193132
2025,230000.0,10,28.37,0.0,0.0,0.0,0.0,1,Appartement,,1,0,28.37,8107.155445893549
2025,336600.0,9,0.0,0.0,36.8,0.0,0.0,3,Appartement,,2,0,36.8,9146.739130434784
2025,330000.0,20,54.36,0.0,0.0,0.0,0.0,1,Appartement,,2,0,54.36,6070.640176600442
2025,415000.0,19,46.84,0.0,0.0,0.0,0.0,1,Appartement,,2,0,46.84,8859.9487617421
2025,215000.0,10,23.1,0.0,0.0,0.0,0.0,1,Appartement,,2,0,23.1,9307.359307359307
2025,473820.0,3,39.06,0.0,0.0,0.0,0.0,2,Appartement,,2,0,39.06,12130.568356374808
2025,175000.0,10,15.95,0.0,0.0,0.0,0.0,1,Appartement,,1,0,15.95,10971.7868338558
2025,450000.0,19,51.9,0.0,0.0,0.0,0.0,2,Appartement,,3,0,51.9,8670.520231213874
2025,450000.0,18,0.0,47.35,0.0,0.0,0.0,2,Appartement,,3,0,47.35,9503.695881731785
