id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-488432,2025-01-14,000001,Vente,428000,38,,RUE GRENETA,4318,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0120,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349035,48.865453
2025-488441,2025-01-14,000001,Vente,1750000,55,,RUE MONTMARTRE,6513,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0086,,,10,,8,,9,,,,,,3,4,Local industriel. commercial ou assimilé,22,0,,,,,,2.344134,48.865842
2025-488441,2025-01-14,000001,Vente,1750000,55,,RUE MONTMARTRE,6513,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0086,,,10,,8,,9,,,,,,3,4,Local industriel. commercial ou assimilé,92,0,,,,,,2.344134,48.865842
2025-488441,2025-01-14,000001,Vente,1750000,55,,RUE MONTMARTRE,6513,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0086,,,10,,8,,9,,,,,,3,4,Local industriel. commercial ou assimilé,120,0,,,,,,2.344134,48.865842
2025-488441,2025-01-14,000001,Vente,1750000,55,,RUE MONTMARTRE,6513,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0086,,,10,,103,,8,,9,,,,4,4,Local industriel. commercial ou assimilé,50,0,,,,,,2.344134,48.865842
2025-488452,2025-01-31,000001,Vente,315000,69,,RUE D ARGOUT,0440,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0122,,,9,25,,,,,,,,,1,2,Appartement,26,1,,,,,,2.344027,48.866375
2025-488470,2025-01-30,000001,Vente,680000,78,,RUE MONTORGUEIL,6520,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0001,,,14,48.1,,,,,,,,,1,2,Appartement,65,3,,,,,,2.347155,48.865585
2025-488512,2025-01-28,000001,Vente,600000,78,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0164,,,2,93.16,,,,,,,,,1,4,Local industriel. commercial ou assimilé,100,0,,,,,,2.350129,48.869001
2025-488537,2025-01-14,000001,Vente,10000,27,,RUE BEAUREGARD,0789,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0038,,,22,,,,,,,,,,1,2,Appartement,44,2,,,,,,2.350705,48.869607
2025-488537,2025-01-14,000001,Vente,10000,27,,RUE BEAUREGARD,0789,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0038,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350705,48.869607
2025-488537,2025-01-14,000001,Vente,10000,27,,RUE BEAUREGARD,0789,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0038,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350705,48.869607
2025-488582,2025-01-29,000001,Vente,1600000,14,,RUE D ANTIN,0366,75002,75102,Paris 2e Arrondissement,75,,,75102000AC0085,,,17,,4,119.42,,,,,,,2,4,Local industriel. commercial ou assimilé,120,0,,,,,,2.333583,48.868954
2025-488642,2025-01-16,000001,Vente,282250,10,,RUE POISSONNIERE,7561,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0086,,,33,33.09,,,,,,,,,1,2,Appartement,36,2,,,,,,2.348,48.868917
2025-488677,2025-01-30,000001,Vente,90000,32,,RUE DES JEUNEURS,4973,75002,75102,Paris 2e Arrondissement,75,,,75102000AH0035,,,37,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,40,0,,,,,,2.344688,48.869776
2025-488741,2025-01-27,000001,Vente,310000,4,,RUE FEYDEAU,3635,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0104,,,78,28.07,80,,,,,,,,2,2,Appartement,27,2,,,,,,2.341752,48.870203
2025-488771,2025-01-23,000001,Vente,455000,26,,RUE DE GRAMONT,4265,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0006,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,165,0,,,,,,2.337125,48.870832
2025-488777,2025-01-31,000001,Vente,1500000,26,,RUE ETIENNE MARCEL,3392,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0118,,,5,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,312,0,,,,,,2.347318,48.864483
2025-488800,2025-01-21,000001,Vente,953600,10,,PAS DU GRAND CERF,4269,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0038,,,208,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349325,48.864805
2025-488800,2025-01-21,000001,Vente,953600,8,,RUE DUSSOUBS,3055,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0038,,,102,65,,,,,,,,,1,2,Appartement,70,3,,,,,,2.349325,48.864805
2025-488812,2025-01-24,000001,Vente,370000,38,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0125,,,21,33.25,,,,,,,,,1,2,Appartement,34,2,,,,,,2.346741,48.868019
2025-488812,2025-01-24,000001,Vente,370000,38,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0125,,,21,33.25,,,,,,,,,1,3,Dépendance,,0,,,,,,2.346741,48.868019
2025-488857,2025-01-30,000001,Vente,8000000,31,,RUE DU MAIL,5913,75002,75102,Paris 2e Arrondissement,75,,,75102000AJ0146,,,18,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,75,0,,,,,,2.343484,48.867441
2025-488857,2025-01-30,000001,Vente,8000000,31,,RUE DU MAIL,5913,75002,75102,Paris 2e Arrondissement,75,,,75102000AJ0146,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.343484,48.867441
2025-488857,2025-01-30,000001,Vente,8000000,31,,RUE DU MAIL,5913,75002,75102,Paris 2e Arrondissement,75,,,75102000AJ0146,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.343484,48.867441
2025-488857,2025-01-30,000001,Vente,8000000,31,,RUE DU MAIL,5913,75002,75102,Paris 2e Arrondissement,75,,,75102000AJ0146,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.343484,48.867441
2025-488857,2025-01-30,000001,Vente,8000000,31,,RUE DU MAIL,5913,75002,75102,Paris 2e Arrondissement,75,,,75102000AJ0146,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.343484,48.867441
2025-488857,2025-01-30,000001,Vente,8000000,31,,RUE DU MAIL,5913,75002,75102,Paris 2e Arrondissement,75,,,75102000AJ0146,,,16,321.46,,,,,,,,,1,2,Appartement,321,5,,,,,,2.343484,48.867441
2025-488858,2025-02-05,000001,Vente,485350,142,,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0097,,,24,40.77,,,,,,,,,1,2,Appartement,47,3,,,,,,2.350545,48.865224
2025-488858,2025-02-05,000001,Vente,485350,142,,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0097,,,24,40.77,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350545,48.865224
2025-488867,2025-02-10,000001,Vente,591400,34,,RUE POISSONNIERE,7561,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0074,,,8,36.62,,,,,,,,,1,2,Appartement,39,2,,,,,,2.348037,48.869892
2025-488899,2025-02-07,000001,Vente,275534,110,,RUE DE RICHELIEU,8212,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0047,,,85,25.8,,,,,,,,,1,2,Appartement,26,1,,,,,,2.340154,48.87145
2025-488946,2025-02-10,000001,Vente,140300,20,,RUE SAINT FIACRE,8609,75002,75102,Paris 2e Arrondissement,75,,,75102000AH0048,,,59,11.04,60,,,,,,,,2,2,Appartement,16,1,,,,,,2.346078,48.870629
2025-488970,2025-02-12,000001,Vente,431000,4,,RUE BACHAUMONT,0622,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0015,,,6,53.24,,,,,,,,,1,3,Dépendance,,0,,,,,,2.346515,48.866041
2025-488970,2025-02-12,000001,Vente,431000,4,,RUE BACHAUMONT,0622,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0015,,,6,53.24,,,,,,,,,1,2,Appartement,55,3,,,,,,2.346515,48.866041
2025-489020,2025-01-17,000001,Vente,226000,25,,BD DE BONNE NOUVELLE,1097,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0014,,,24,91.74,,,,,,,,,1,2,Appartement,91,4,,,,,,2.349333,48.870075
2025-489020,2025-01-17,000001,Vente,226000,25,,BD DE BONNE NOUVELLE,1097,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0014,,,24,91.74,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349333,48.870075
2025-489020,2025-01-17,000001,Vente,226000,25,,BD DE BONNE NOUVELLE,1097,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0014,,,24,91.74,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349333,48.870075
2025-489036,2025-02-13,000001,Vente,500,232,,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AP0064,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352334,48.868732
2025-489036,2025-02-13,000001,Vente,500,232,,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AP0064,,,20,,,,,,,,,,1,2,Appartement,45,1,,,,,,2.352334,48.868732
2025-489042,2025-01-28,000001,Vente,5000,17,,BD MONTMARTRE,6510,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0052,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340741,48.871594
2025-489042,2025-01-28,000001,Vente,5000,17,,BD MONTMARTRE,6510,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0052,,,127,,,,,,,,,,1,2,Appartement,80,3,,,,,,2.340741,48.871594
2025-489042,2025-01-28,000001,Vente,5000,17,,BD MONTMARTRE,6510,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0052,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340741,48.871594
2025-489172,2025-02-14,000001,Vente,1620000,8,,RUE DE LA PAIX,6998,75002,75102,Paris 2e Arrondissement,75,,,75102000AB0048,,,197,,27,81.01,28,,29,,,,4,2,Appartement,84,2,,,,,,2.331416,48.86866
2025-489189,2025-02-14,000001,Vente,1920000,21,,RUE DU CAIRE,1432,75002,75102,Paris 2e Arrondissement,75,,,75102000AN0100,,,28,,29,,3,,30,,37,,6,4,Local industriel. commercial ou assimilé,230,0,,,,,,2.351,48.867315
2025-489253,2025-02-13,000001,Vente,140000,271,A,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AP0146,,,54,21.47,,,,,,,,,1,2,Appartement,22,1,,,,,,2.351492,48.868658
2025-489253,2025-02-13,000001,Vente,140000,271,A,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AP0146,,,54,21.47,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351492,48.868658
2025-489302,2025-01-27,000001,Vente,535000,55,,RUE MONTMARTRE,6513,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0086,,,30,46.79,,,,,,,,,1,2,Appartement,46,2,,,,,,2.344134,48.865842
2025-489347,2025-02-13,000001,Vente,451000,12,,RUE DES PETITS CARREAUX,7346,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0004,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.347585,48.86667
2025-489347,2025-02-13,000001,Vente,451000,12,,RUE DES PETITS CARREAUX,7346,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0004,,,22,,,,,,,,,,1,2,Appartement,38,3,,,,,,2.347585,48.86667
2025-489367,2025-02-13,000001,Vente,18000,17,,BD MONTMARTRE,6510,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0052,,,111,,,,,,,,,,1,2,Appartement,6,1,,,,,,2.340741,48.871594
2025-489394,2025-02-05,000001,Vente,475000,6,,RUE MANDAR,5974,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0035,,,22,36.53,,,,,,,,,1,2,Appartement,38,2,,,,,,2.34636,48.865709
2025-489405,2025-02-24,000001,Vente,215000,5,,IMP SAINT-DENIS,8524,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0174,,,16,22.06,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.349934,48.865547
2025-489405,2025-02-24,000001,Vente,215000,5,,IMP SAINT-DENIS,8524,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0174,,,16,22.06,8,,,,,,,,2,2,Appartement,22,1,,,,,,2.349934,48.865547
2025-489493,2025-02-14,000001,Vente,345000,13,,RUE TIQUETONNE,9318,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0156,,,95,29.73,,,,,,,,,1,3,Dépendance,,0,,,,,,2.348714,48.864274
2025-489493,2025-02-14,000001,Vente,345000,13,,RUE TIQUETONNE,9318,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0156,,,95,29.73,,,,,,,,,1,2,Appartement,17,1,,,,,,2.348714,48.864274
2025-489493,2025-02-14,000001,Vente,345000,13,,RUE TIQUETONNE,9318,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0156,,,96,,,,,,,,,,1,2,Appartement,15,1,,,,,,2.348714,48.864274
2025-489566,2025-02-13,000001,Vente,225714,14,,RUE CHABANAIS,1669,75002,75102,Paris 2e Arrondissement,75,,,75102000AE0025,,,3,19.5,32,,,,,,,,2,2,Appartement,18,1,,,,,,2.337191,48.867654
2025-489586,2025-02-20,000001,Vente,350000,15,,RUE BEAUREGARD,0789,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0050,,,44,29.3,46,,47,,,,,,3,2,Appartement,27,1,,,,,,2.349424,48.869452
2025-489590,2025-02-11,000001,Vente,95000,20,,RUE DE LA MICHODIERE,5302,75002,75102,Paris 2e Arrondissement,75,,,75102000AC0027,,,67,7.65,,,,,,,,,1,3,Dépendance,,0,,,,,,2.335299,48.870549
2025-489610,2025-02-11,000001,Vente,437000,38,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0125,,,20,44.09,,,,,,,,,1,3,Dépendance,,0,,,,,,2.346741,48.868019
2025-489610,2025-02-11,000001,Vente,437000,38,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0125,,,20,44.09,,,,,,,,,1,2,Appartement,45,2,,,,,,2.346741,48.868019
2025-489675,2025-02-20,000001,Vente,543000,7,,RUE MARIE STUART,6084,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0136,,,14,45.72,29,,,,,,,,2,2,Appartement,52,3,,,,,,2.347919,48.864924
2025-489675,2025-02-20,000001,Vente,543000,7,,RUE MARIE STUART,6084,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0136,,,14,45.72,29,,,,,,,,2,3,Dépendance,,0,,,,,,2.347919,48.864924
2025-489722,2025-02-07,000001,Vente,927100,66,,RUE DE RICHELIEU,8212,75002,75102,Paris 2e Arrondissement,75,,,75102000AF0061,,,10,,2,90.29,,,,,,,2,3,Dépendance,,0,,,,,,2.33884,48.868649
2025-489722,2025-02-07,000001,Vente,927100,66,,RUE DE RICHELIEU,8212,75002,75102,Paris 2e Arrondissement,75,,,75102000AF0061,,,10,,2,90.29,,,,,,,2,2,Appartement,93,3,,,,,,2.33884,48.868649
2025-489727,2025-02-20,000001,Vente,167000,21,,RUE DU CAIRE,1432,75002,75102,Paris 2e Arrondissement,75,,,75102000AN0100,,,24,14.64,,,,,,,,,1,2,Appartement,16,1,,,,,,2.351,48.867315
2025-489844,2025-02-14,000001,Vente,367680,19,,RUE MARSOLLIER,6124,75002,75102,Paris 2e Arrondissement,75,,,75102000AD0135,,,18,31.63,,,,,,,,,1,2,Appartement,38,1,,,,,,2.335033,48.868421
2025-489850,2025-02-28,000001,Vente,100000,249,,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AP0152,,,120,52.5,,,,,,,,,1,4,Local industriel. commercial ou assimilé,46,0,,,,,,2.351423,48.868082
2025-489894,2025-02-25,000001,Vente,505000,34,,RUE D ABOUKIR,0040,75002,75102,Paris 2e Arrondissement,75,,,75102000AJ0065,,,15,,9,49.45,,,,,,,2,2,Appartement,51,3,,,,,,2.344899,48.866969
2025-489907,2025-02-13,000001,Vente,120000,5,,PAS BASFOUR,0698,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0056,,,7,32.25,,,,,,,,,1,4,Local industriel. commercial ou assimilé,36,0,,,,,,2.351444,48.866244
2025-489917,2025-02-27,000001,Vente,897500,62,,RUE TIQUETONNE,9318,75002,75102,Paris 2e Arrondissement,75,,,75102000AK0062,,,56,90.8,,,,,,,,,1,2,Appartement,90,3,,,,,,2.346001,48.865248
2025-489959,2025-02-03,000001,Vente,175000,22,,RUE ETIENNE MARCEL,3392,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0116,,,22,,,,,,,,,,1,2,Appartement,20,1,,,,,,2.347882,48.864292
2025-489963,2025-03-04,000001,Vente,400000,22,,RUE TIQUETONNE,9318,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0042,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,54,0,,,,,,2.348797,48.864739
2025-489996,2025-02-25,000001,Vente,287000,132,,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0066,,,4,27.8,,,,,,,,,1,2,Appartement,29,1,,,,,,2.350499,48.864935
2025-490000,2025-02-28,000001,Vente,460000,16,,RUE BEAUREGARD,0789,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0105,,,15,50.95,,,,,,,,,1,2,Appartement,46,3,,,,,,2.348992,48.869062
2025-490055,2025-02-21,000001,Vente,285000,110,,RUE DE RICHELIEU,8212,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0047,,,86,22.46,,,,,,,,,1,2,Appartement,23,1,,,,,,2.340154,48.87145
2025-490074,2025-02-12,000001,Vente,217660,55,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0107,,,15,20.37,,,,,,,,,1,2,Appartement,16,1,,,,,,2.34911,48.868994
2025-490092,2025-02-07,000001,Vente,275000,10,,RUE POISSONNIERE,7561,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0086,,,16,28.95,,,,,,,,,1,2,Appartement,30,1,,,,,,2.348,48.868917
2025-490095,2025-02-11,000001,Vente,1220000,43,,PAS CHOISEUL,2012,75002,75102,Paris 2e Arrondissement,75,,,75102000AD0136,,,13,30.99,15,45.39,8,,,,,,3,4,Local industriel. commercial ou assimilé,81,0,,,,,,2.335468,48.868
2025-490122,2025-03-05,000001,Vente,1585000,118,,RUE SAINT-DENIS,8525,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0055,,,27,89.39,,,,,,,,,1,2,Appartement,105,3,,,,,,2.350425,48.864493
2025-490144,2025-02-26,000001,Vente,265000,20,,RUE NOTRE-DAME DE RECOUVRANCE,6836,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0007,,,15,25.24,,,,,,,,,1,2,Appartement,30,2,,,,,,2.348353,48.870335
2025-490211,2025-02-19,000001,Vente,2640125,102,,RUE REAUMUR,8073,75002,75102,Paris 2e Arrondissement,75,,,75102000AN0117,,,172,228.3,,,,,,,,,1,4,Local industriel. commercial ou assimilé,228,0,,,,,,2.348181,48.867538
2025-490324,2025-03-04,000001,Vente,81690,32,,RUE SAINT-SAUVEUR,8752,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0011,,,15,10.2,,,,,,,,,1,2,Appartement,11,1,,,,,,2.347593,48.866415
2025-490333,2025-03-05,000001,Vente,54000,18,,RUE SAINT FIACRE,8609,75002,75102,Paris 2e Arrondissement,75,,,75102000AH0045,,,18,6,,,,,,,,,1,2,Appartement,5,1,,,,,,2.345965,48.870459
2025-490338,2025-03-04,000001,Vente,15000,9,,RUE DE TRACY,9408,75002,75102,Paris 2e Arrondissement,75,,,75102000AP0103,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352219,48.86802
