id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-495517,2025-01-15,000001,Vente,513000,7,,AV DES GOBELINS,4209,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0010,,,18,45.03,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351345,48.838254
2025-495517,2025-01-15,000001,Vente,513000,7,,AV DES GOBELINS,4209,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0010,,,18,45.03,,,,,,,,,1,2,Appartement,45,3,,,,,,2.351345,48.838254
2025-495531,2025-01-14,000001,Vente,610000,25,,RUE FREDERIC SAUTON,3848,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0034,,,11,36.23,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349065,48.850514
2025-495531,2025-01-14,000001,Vente,610000,25,,RUE FREDERIC SAUTON,3848,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0034,,,11,36.23,,,,,,,,,1,2,Appartement,34,2,,,,,,2.349065,48.850514
2025-495559,2025-01-10,000001,Vente,1175000,8,,RUE DE NAVARRE,6702,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0005,,,61,,79,,,,,,,,2,3,Dépendance,,0,,,,,,2.353919,48.844289
2025-495559,2025-01-10,000001,Vente,1175000,8,,RUE DE NAVARRE,6702,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0005,,,61,,79,,,,,,,,2,2,Appartement,90,4,,,,,,2.353919,48.844289
2025-495565,2025-01-16,000001,Vente,1480000,200,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0042,,,105,104.12,140,,,,,,,,2,3,Dépendance,,0,,,,,,2.342532,48.845829
2025-495565,2025-01-16,000001,Vente,1480000,200,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0042,,,105,104.12,140,,,,,,,,2,2,Appartement,99,5,,,,,,2.342532,48.845829
2025-495586,2025-01-15,000001,Vente,520000,99,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0017,,,107,39.77,125,,,,,,,,2,2,Appartement,31,2,,,,,,2.339519,48.844255
2025-495586,2025-01-15,000001,Vente,520000,99,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0017,,,107,39.77,125,,,,,,,,2,3,Dépendance,,0,,,,,,2.339519,48.844255
2025-495594,2025-01-15,000001,Vente,711000,31,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0095,,,21,,8,65.47,9,,,,,,3,2,Appartement,67,4,,,,,,2.354243,48.845499
2025-495594,2025-01-15,000001,Vente,711000,31,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0095,,,21,,8,65.47,9,,,,,,3,3,Dépendance,,0,,,,,,2.354243,48.845499
2025-495594,2025-01-15,000001,Vente,711000,31,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0095,,,21,,8,65.47,9,,,,,,3,3,Dépendance,,0,,,,,,2.354243,48.845499
2025-495634,2025-01-10,000001,Vente,335000,27,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0066,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.342036,48.844792
2025-495634,2025-01-10,000001,Vente,335000,27,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0066,,,28,24.5,29,,,,,,,,2,2,Appartement,20,1,,,,,,2.342036,48.844792
2025-495634,2025-01-10,000001,Vente,335000,27,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0066,,,26,,,,,,,,,,1,2,Appartement,46,2,,,,,,2.342036,48.844792
2025-495639,2025-01-13,000001,Vente,878500,65,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0015,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.34421,48.840551
2025-495639,2025-01-13,000001,Vente,878500,65,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0015,,,27,,,,,,,,,,1,2,Appartement,74,3,,,,,,2.34421,48.840551
2025-495643,2025-01-17,000001,Vente,938000,15,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0017,,,14,,,,,,,,,,1,2,Appartement,11,1,,,,,,2.351278,48.847696
2025-495643,2025-01-17,000001,Vente,938000,15,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0017,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351278,48.847696
2025-495643,2025-01-17,000001,Vente,938000,15,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0017,,,35,,36,,,,,,,,2,3,Dépendance,,0,,,,,,2.351278,48.847696
2025-495643,2025-01-17,000001,Vente,938000,15,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0017,,,35,,36,,,,,,,,2,2,Appartement,16,1,,,,,,2.351278,48.847696
2025-495643,2025-01-17,000001,Vente,938000,15,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0017,,,35,,36,,,,,,,,2,2,Appartement,30,2,,,,,,2.351278,48.847696
2025-495643,2025-01-17,000001,Vente,938000,15,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0017,,,13,,,,,,,,,,1,2,Appartement,44,3,,,,,,2.351278,48.847696
2025-495680,2025-01-09,000001,Vente,250000,32,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0128,,,1,,13,,34,,,,,,3,2,Appartement,50,3,,,,,,2.351537,48.844182
2025-495680,2025-01-09,000001,Vente,250000,32,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0128,,,1,,13,,34,,,,,,3,3,Dépendance,,0,,,,,,2.351537,48.844182
2025-495680,2025-01-09,000001,Vente,250000,32,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0128,,,1,,13,,34,,,,,,3,3,Dépendance,,0,,,,,,2.351537,48.844182
2025-495697,2025-01-08,000001,Vente,825000,55,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0020,,,10,55.05,23,,,,,,,,2,3,Dépendance,,0,,,,,,2.344875,48.840249
2025-495697,2025-01-08,000001,Vente,825000,55,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0020,,,10,55.05,23,,,,,,,,2,2,Appartement,50,3,,,,,,2.344875,48.840249
2025-495732,2025-01-03,000001,Vente,45000,7,,RUE BLAINVILLE,1001,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0037,,,227,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.348697,48.844149
2025-495752,2025-01-07,000001,Vente,600000,87,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0076,,,320,70.02,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352383,48.84184
2025-495752,2025-01-07,000001,Vente,600000,87,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0076,,,320,70.02,,,,,,,,,1,2,Appartement,68,3,,,,,,2.352383,48.84184
2025-495795,2025-01-07,000001,Vente,1050000,1,,RUE MALUS,5972,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0070,,,27,,46,82.17,47,,48,,51,,6,3,Dépendance,,0,,,,,,2.35257,48.84313
2025-495795,2025-01-07,000001,Vente,1050000,1,,RUE MALUS,5972,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0070,,,27,,46,82.17,47,,48,,51,,6,2,Appartement,85,5,,,,,,2.35257,48.84313
2025-495796,2025-01-23,000001,Vente,480000,24,,RUE DE L ARBALETE,0405,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0017,,,15,,16,,31,42.6,,,,,3,2,Appartement,47,2,,,,,,2.347762,48.840171
2025-495797,2025-01-23,000001,Vente,43000,69,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0051,,,143,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.343855,48.840808
2025-495806,2025-01-17,000001,Vente,158000,44,,RUE BROCA,1313,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0081,,,4,11.1,,,,,,,,,1,2,Appartement,14,1,,,,,,2.347183,48.837822
2025-495850,2025-01-23,000001,Vente,840000,26,,RUE DE L ARBALETE,0405,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0016,,,17,74.83,18,,,,,,,,2,2,Appartement,95,3,,,,,,2.347627,48.840112
2025-495850,2025-01-23,000001,Vente,840000,26,,RUE DE L ARBALETE,0405,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0016,,,17,74.83,18,,,,,,,,2,3,Dépendance,,0,,,,,,2.347627,48.840112
2025-495901,2025-01-17,000001,Vente,134000,27,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0004,,,35,10.54,,,,,,,,,1,2,Appartement,8,1,,,,,,2.346131,48.851338
2025-495906,2025-01-20,000001,Vente,620000,295,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0041,,,380,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340678,48.839452
2025-495906,2025-01-20,000001,Vente,620000,295,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0041,,,474,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340678,48.839452
2025-495906,2025-01-20,000001,Vente,620000,295,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0041,,,172,,,,,,,,,,1,2,Appartement,62,2,,,,,,2.340678,48.839452
2025-495925,2025-01-22,000001,Vente,1800000,2,,PL LUCIEN HERR,5840,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0026,,,101,,102,,,,,,,,2,2,Appartement,52,1,,,,,,2.348089,48.842058
2025-495925,2025-01-22,000001,Vente,1800000,2,,PL LUCIEN HERR,5840,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0026,,,100,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,100,0,,,,,,2.348089,48.842058
2025-495925,2025-01-22,000001,Vente,1800000,2,,PL LUCIEN HERR,5840,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0026,,,103,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.348089,48.842058
2025-495989,2025-01-27,000001,Vente,1057281,53,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0077,,,8,63.22,,,,,,,,,1,2,Appartement,63,3,,,,,,2.352511,48.84495
2025-495993,2025-01-03,000001,Vente,130000,9,,RUE DE VALENCE,9546,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0059,,,5,13.95,,,,,,,,,1,2,Appartement,13,1,,,,,,2.349829,48.83767
2025-496003,2025-01-24,000001,Vente,140000,30,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BM0023,,,4,12.98,,,,,,,,,1,2,Appartement,15,1,,,,,,2.346982,48.848358
2025-496067,2025-01-28,000001,Vente,35500,7,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0070,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354343,48.844154
2025-496083,2025-01-24,000001,Vente,478190,6,,RUE GEOFFROY ST HILAIRE,4108,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0069,,,21,49.01,,,,,,,,,1,2,Appartement,45,2,,,,,,2.35709,48.839124
2025-496083,2025-01-24,000001,Vente,478190,6,,RUE GEOFFROY ST HILAIRE,4108,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0069,,,21,49.01,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35709,48.839124
2025-496093,2025-01-13,000001,Vente,245000,283,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0003,,,34,,7,19.72,,,,,,,2,2,Appartement,22,1,,,,,,2.340853,48.840267
2025-496093,2025-01-13,000001,Vente,245000,283,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0003,,,34,,7,19.72,,,,,,,2,3,Dépendance,,0,,,,,,2.340853,48.840267
2025-496099,2025-01-10,000001,Vente,1180100,18,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0043,,,13,,47,,,,,,,,2,3,Dépendance,,0,,,,,,2.360053,48.839776
2025-496099,2025-01-10,000001,Vente,1180100,18,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0043,,,14,,58,,,,,,,,2,3,Dépendance,,0,,,,,,2.360053,48.839776
2025-496099,2025-01-10,000001,Vente,1180100,18,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0043,,,13,,14,,58,,,,,,3,2,Appartement,84,2,,,,,,2.360053,48.839776
2025-496133,2025-01-06,000001,Vente,156000,27,,RUE BERTHOLLET,0916,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0112,,,26,,27,,,,,,,,2,2,Appartement,10,1,,,,,,2.345764,48.838072
2025-496141,2025-01-23,000001,Vente,180000,5,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0078,,,4,16.6,,,,,,,,,1,2,Appartement,16,1,,,,,,2.349917,48.83857
2025-496141,2025-01-23,000001,Vente,180000,5,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0078,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349917,48.83857
2025-496175,2025-01-22,000001,Vente,2240000,1,,RUE DE POISSY,7566,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0148,,,11,134.19,38,,,,,,,,2,4,Local industriel. commercial ou assimilé,30,0,,,,,,2.353568,48.850156
2025-496175,2025-01-22,000001,Vente,2240000,1,,RUE DE POISSY,7566,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0148,,,11,134.19,38,,,,,,,,2,2,Appartement,100,4,,,,,,2.353568,48.850156
2025-496175,2025-01-22,000001,Vente,2240000,1,,RUE DE POISSY,7566,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0148,,,11,134.19,38,,,,,,,,2,3,Dépendance,,0,,,,,,2.353568,48.850156
2025-496177,2025-01-21,000001,Vente,545000,49,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0011,,,38,38.75,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349999,48.844082
2025-496177,2025-01-21,000001,Vente,545000,49,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0011,,,38,38.75,,,,,,,,,1,2,Appartement,37,2,,,,,,2.349999,48.844082
2025-496196,2025-01-31,000001,Vente,140000,20,,RUE SAINT SEVERIN,8760,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0044,,,8,,,,,,,,,,1,2,Appartement,13,1,,,,,,2.345354,48.852466
2025-496201,2025-01-31,000001,Vente,31000,9,,RUE LAROMIGUIERE,5360,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0027,,,184,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.347325,48.843748
2025-496207,2025-01-23,000001,Vente,285000,36,,RUE BROCA,1313,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0032,,,117,,74,,,,,,,,2,3,Dépendance,,0,,,,,,2.347702,48.838269
2025-496207,2025-01-23,000001,Vente,285000,36,,RUE BROCA,1313,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0032,,,117,,74,,,,,,,,2,2,Appartement,28,2,,,,,,2.347702,48.838269
2025-496220,2025-01-13,000001,Vente,555000,84,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0112,,,91,37.42,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345422,48.851075
2025-496220,2025-01-13,000001,Vente,555000,84,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0112,,,91,37.42,,,,,,,,,1,2,Appartement,35,2,,,,,,2.345422,48.851075
2025-496231,2025-01-29,000001,Vente,750000,6,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0005,,,11,57.04,19,,,,,,,,2,2,Appartement,50,2,,,,,,2.355266,48.849625
2025-496231,2025-01-29,000001,Vente,750000,6,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0005,,,11,57.04,19,,,,,,,,2,3,Dépendance,,0,,,,,,2.355266,48.849625
2025-496236,2025-01-24,000001,Vente,20000,7,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0054,,,249,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.339969,48.840761
2025-496259,2025-01-30,000001,Vente,450000,18,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0086,,,2,,42,32.68,,,,,,,2,3,Dépendance,,0,,,,,,2.348962,48.848733
2025-496259,2025-01-30,000001,Vente,450000,18,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0086,,,2,,42,32.68,,,,,,,2,2,Appartement,26,2,,,,,,2.348962,48.848733
2025-496290,2025-01-17,000001,Vente,180000,6,,RUE DES LYONNAIS,5868,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0029,,,7,17.6,,,,,,,,,1,2,Appartement,20,1,,,,,,2.347184,48.838215
2025-496291,2025-01-15,000001,Vente,940000,45,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0067,,,307,79.15,318,,,,,,,,2,3,Dépendance,,0,,,,,,2.356963,48.839569
2025-496291,2025-01-15,000001,Vente,940000,45,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0067,,,307,79.15,318,,,,,,,,2,2,Appartement,80,2,,,,,,2.356963,48.839569
2025-496310,2025-01-31,000001,Vente,34000,93,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0111,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352439,48.841463
2025-496313,2025-01-22,000001,Vente,432000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,230,,58,,,,,,,,2,2,Appartement,20,1,,,,,,2.361722,48.840699
2025-496313,2025-01-22,000001,Vente,432000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,229,,57,,,,,,,,2,2,Appartement,31,2,,,,,,2.361722,48.840699
2025-496313,2025-01-22,000001,Vente,432000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,230,,58,,,,,,,,2,3,Dépendance,,0,,,,,,2.361722,48.840699
2025-496313,2025-01-22,000001,Vente,432000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,229,,57,,,,,,,,2,3,Dépendance,,0,,,,,,2.361722,48.840699
2025-496323,2025-01-09,000001,Vente,1970000,48,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0077,,,31,9.3,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345482,48.849631
2025-496323,2025-01-09,000001,Vente,1970000,48,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0077,,,22,129.19,36,,,,,,,,2,2,Appartement,130,5,,,,,,2.345482,48.849631
2025-496335,2025-01-23,000001,Vente,45000,220,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0065,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.342097,48.844951
2025-496350,2025-01-15,000001,Vente,708380,50,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005,75105,Paris 5e Arrondissement,75,,,75105000BL0027,,,7,49.54,,,,,,,,,1,2,Appartement,45,2,,,,,,2.348364,48.847529
2025-496361,2025-01-15,000001,Vente,328000,26,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0091,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.353248,48.841523
2025-496361,2025-01-15,000001,Vente,328000,26,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0091,,,31,24.16,,,,,,,,,1,2,Appartement,27,2,,,,,,2.353248,48.841523
2025-496375,2025-01-09,000001,Vente,184242,11,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0017,,,101,27.2,102,,,,,,,,2,2,Appartement,15,1,,,,,,2.354367,48.844396
2025-496377,2025-01-23,000001,Vente,1000,31,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0010,,,93,,,,,,,,,,1,2,Appartement,38,2,,,,,,2.35353,48.846748
2025-496378,2025-01-23,000001,Vente,2000,31,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0010,,,94,,,,,,,,,,1,2,Appartement,29,1,,,,,,2.35353,48.846748
2025-496394,2025-01-10,000001,Vente,260000,9,,RUE PESTALOZZI,7301,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0025,,,12,23.09,29,,,,,,,,2,3,Dépendance,,0,,,,,,2.351206,48.841906
2025-496394,2025-01-10,000001,Vente,260000,9,,RUE PESTALOZZI,7301,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0025,,,12,23.09,29,,,,,,,,2,2,Appartement,24,1,,,,,,2.351206,48.841906
2025-496404,2025-01-22,000001,Vente,1050000,39,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0015,,,12,87.85,13,,17,,,,,,3,2,Appartement,89,4,,,,,,2.351422,48.843853
2025-496404,2025-01-22,000001,Vente,1050000,39,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0015,,,12,87.85,13,,17,,,,,,3,3,Dépendance,,0,,,,,,2.351422,48.843853
2025-496404,2025-01-22,000001,Vente,1050000,13,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0005,,,1179,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35072,48.842286
2025-496410,2025-01-24,000001,Vente,50000,7,,RUE BLAINVILLE,1001,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0037,,,226,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.348697,48.844149
2025-496424,2025-01-31,000001,Vente,270000,5,,RUE DES FOSSES ST MARCEL,3751,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0088,,,20,23.05,,,,,,,,,1,2,Appartement,23,1,,,,,,2.356486,48.839328
2025-496451,2025-01-13,000001,Vente,615000,53,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0021,,,25,,9,55.41,,,,,,,2,3,Dépendance,,0,,,,,,2.34503,48.840208
