id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-495528,2025-01-02,000001,Echange,170000,51,B,AV DE SEGUR,8909,75007,75107,Paris 7e Arrondissement,75,,,75107000BN0003,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308933,48.849825
2025-495529,2025-01-02,000002,Echange,155000,51,B,AV DE SEGUR,8909,75007,75107,Paris 7e Arrondissement,75,,,75107000BN0003,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308933,48.849825
2025-495547,2025-01-09,000001,Vente,592000,32,,RUE CLER,2106,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0035,,,10,,29,41.7,30,,31,,,,4,2,Appartement,42,3,,,,,,2.305926,48.857028
2025-495547,2025-01-09,000001,Vente,592000,32,,RUE CLER,2106,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0035,,,10,,29,41.7,30,,31,,,,4,3,Dépendance,,0,,,,,,2.305926,48.857028
2025-495589,2025-01-06,000001,Vente,1240500,18,,RUE ROUSSELET,8400,75007,75107,Paris 7e Arrondissement,75,,,75107000BH0012,,,19,92.17,42,,,,,,,,2,2,Appartement,91,3,,,,,,2.318049,48.848709
2025-495589,2025-01-06,000001,Vente,1240500,18,,RUE ROUSSELET,8400,75007,75107,Paris 7e Arrondissement,75,,,75107000BH0012,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.318049,48.848709
2025-495600,2025-01-15,000001,Vente,640000,54,,RUE VANEAU,9588,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0040,,,2,60.76,,,,,,,,,1,2,Appartement,62,2,,,,,,2.319127,48.850775
2025-495616,2025-01-10,000001,Vente,1235000,26,,AV DE SAXE,8866,75007,75107,Paris 7e Arrondissement,75,,,75107000BO0003,,,20,,77,,,,,,,,2,2,Appartement,107,4,,,,,,2.30837,48.849018
2025-495616,2025-01-10,000001,Vente,1235000,26,,AV DE SAXE,8866,75007,75107,Paris 7e Arrondissement,75,,,75107000BO0003,,,20,,77,,,,,,,,2,3,Dépendance,,0,,,,,,2.30837,48.849018
2025-495616,2025-01-10,000001,Vente,1235000,61,,AV DE SEGUR,8909,75007,75107,Paris 7e Arrondissement,75,,,75107000BO0008,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.307677,48.848615
2025-495630,2025-01-09,000001,Vente,1104910,12,,VLA DE SAXE,8867,75007,75107,Paris 7e Arrondissement,75,,,75107000BN0012,,,1,61.06,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.309993,48.849718
2025-495630,2025-01-09,000001,Vente,1104910,12,,VLA DE SAXE,8867,75007,75107,Paris 7e Arrondissement,75,,,75107000BN0012,,,1,61.06,24,,,,,,,,2,2,Appartement,67,2,,,,,,2.309993,48.849718
2025-495694,2025-01-07,000001,Vente,240000,68,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0063,,,4,27.87,,,,,,,,,1,2,Appartement,28,1,,,,,,2.324945,48.855748
2025-495701,2025-01-21,000001,Vente,80000,81,,QUAI D ORSAY,6952,75007,75107,Paris 7e Arrondissement,75,,,75107000CN0008,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303797,48.862091
2025-495772,2025-01-24,000001,Vente,75000,11,,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000AF0020,,,155,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328584,48.852738
2025-495774,2025-01-24,000001,Vente,715000,122,,RUE ST DOMINIQUE,8529,75007,75107,Paris 7e Arrondissement,75,,,75107000CJ0014,,,31,,9,59,,,,,,,2,3,Dépendance,,0,,,,,,2.300799,48.85807
2025-495774,2025-01-24,000001,Vente,715000,122,,RUE ST DOMINIQUE,8529,75007,75107,Paris 7e Arrondissement,75,,,75107000CJ0014,,,31,,9,59,,,,,,,2,2,Appartement,59,3,,,,,,2.300799,48.85807
2025-495800,2025-01-07,000001,Vente,916000,94,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0028,,,187,,189,,,,,,,,2,2,Appartement,77,3,,,,,,2.323489,48.854423
2025-495800,2025-01-07,000001,Vente,916000,94,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0028,,,187,,189,,,,,,,,2,3,Dépendance,,0,,,,,,2.323489,48.854423
2025-495813,2025-01-10,000001,Vente,120000,164,,RUE DE L UNIVERSITE,9527,75007,75107,Paris 7e Arrondissement,75,,,75107000CM0047,,,37,10.09,,,,,,,,,1,3,Dépendance,,0,,,,,,2.306107,48.861378
2025-495833,2025-01-24,000001,Vente,22000,90,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0033,,,18,2.89,,,,,,,,,1,3,Dépendance,,0,,,,,,2.323956,48.854704
2025-495835,2025-01-02,000001,Vente,3014360,28,,BD RASPAIL,8045,75007,75107,Paris 7e Arrondissement,75,,,75107000AG0021,,,19,109.41,,,,,,,,,1,2,Appartement,107,4,,,,,,2.325827,48.85301
2025-495835,2025-01-02,000001,Vente,3014360,28,,BD RASPAIL,8045,75007,75107,Paris 7e Arrondissement,75,,,75107000AG0021,,,19,109.41,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325827,48.85301
2025-495835,2025-01-02,000001,Vente,3014360,28,,BD RASPAIL,8045,75007,75107,Paris 7e Arrondissement,75,,,75107000AG0021,,,19,109.41,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325827,48.85301
2025-495835,2025-01-02,000001,Vente,3014360,28,,BD RASPAIL,8045,75007,75107,Paris 7e Arrondissement,75,,,75107000AG0021,,,19,109.41,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325827,48.85301
2025-495843,2025-01-15,000001,Vente,431300,22,,RUE JEAN NICOT,4935,75007,75107,Paris 7e Arrondissement,75,,,75107000CL0023,,,63,,80,40,,,,,,,2,2,Appartement,32,2,,,,,,2.307239,48.860115
2025-495843,2025-01-15,000001,Vente,431300,22,,RUE JEAN NICOT,4935,75007,75107,Paris 7e Arrondissement,75,,,75107000CL0023,,,89,,,,,,,,,,1,2,Appartement,34,2,,,,,,2.307239,48.860115
2025-495843,2025-01-15,000001,Vente,431300,22,,RUE JEAN NICOT,4935,75007,75107,Paris 7e Arrondissement,75,,,75107000CL0023,,,63,,80,40,,,,,,,2,3,Dépendance,,0,,,,,,2.307239,48.860115
2025-495857,2025-01-21,000001,Vente,150000,211,,RUE DE L UNIVERSITE,9527,75007,75107,Paris 7e Arrondissement,75,,,75107000CI0014,,,76,9.51,,,,,,,,,1,3,Dépendance,,0,,,,,,2.298327,48.85992
2025-495872,2025-01-23,000001,Vente,2088700,2,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0025,,,53,,54,,9,129.06,,,,,3,2,Appartement,145,5,,,,,,2.29975,48.852405
2025-495872,2025-01-23,000001,Vente,2088700,2,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0025,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.29975,48.852405
2025-495872,2025-01-23,000001,Vente,2088700,2,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0025,,,23,9.15,,,,,,,,,1,3,Dépendance,,0,,,,,,2.29975,48.852405
2025-495872,2025-01-23,000001,Vente,2088700,2,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0025,,,53,,54,,9,129.06,,,,,3,3,Dépendance,,0,,,,,,2.29975,48.852405
2025-495872,2025-01-23,000001,Vente,2088700,2,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0025,,,53,,54,,9,129.06,,,,,3,3,Dépendance,,0,,,,,,2.29975,48.852405
2025-495874,2025-01-16,000001,Vente,3650000,15,,AV DE TOURVILLE,9393,75007,75107,Paris 7e Arrondissement,75,,,75107000BR0022,,,31,,52,,72,192.44,96,,,,4,3,Dépendance,,0,,,,,,2.308945,48.853648
2025-495874,2025-01-16,000001,Vente,3650000,15,,AV DE TOURVILLE,9393,75007,75107,Paris 7e Arrondissement,75,,,75107000BR0022,,,31,,52,,72,192.44,96,,,,4,2,Appartement,192,6,,,,,,2.308945,48.853648
2025-495874,2025-01-16,000001,Vente,3650000,15,,AV DE TOURVILLE,9393,75007,75107,Paris 7e Arrondissement,75,,,75107000BR0022,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308945,48.853648
2025-495874,2025-01-16,000001,Vente,3650000,15,,AV DE TOURVILLE,9393,75007,75107,Paris 7e Arrondissement,75,,,75107000BR0022,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308945,48.853648
2025-495874,2025-01-16,000001,Vente,3650000,15,,AV DE TOURVILLE,9393,75007,75107,Paris 7e Arrondissement,75,,,75107000BR0022,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308945,48.853648
2025-495874,2025-01-16,000001,Vente,3650000,15,,AV DE TOURVILLE,9393,75007,75107,Paris 7e Arrondissement,75,,,75107000BR0022,,,31,,52,,72,192.44,96,,,,4,3,Dépendance,,0,,,,,,2.308945,48.853648
2025-495876,2025-01-20,000001,Vente,55000,11,,VLA DE SAXE,8867,75007,75107,Paris 7e Arrondissement,75,,,75107000BN0039,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.309722,48.849793
2025-495877,2025-01-16,000001,Vente,430000,18,,RUE DE LA CHAISE,1682,75007,75107,Paris 7e Arrondissement,75,,,75107000AF0006,,,44,43.31,,,,,,,,,1,2,Appartement,43,2,,,,,,2.326825,48.852994
2025-495888,2025-01-17,000002,Vente,1000,11,,RUE BARBET DE JOUY,0664,75007,75107,Paris 7e Arrondissement,75,,,75107000BD0011,,,327,,,,,,,,,,1,2,Appartement,142,5,,,,,,2.318149,48.853814
2025-495893,2025-01-24,000001,Vente,1510000,11,B,AV DE SEGUR,8909,75007,75107,Paris 7e Arrondissement,75,,,75107000BL0011,,,24,,78,97.07,,,,,,,2,3,Dépendance,,0,,,,,,2.31133,48.852221
2025-495893,2025-01-24,000001,Vente,1510000,11,B,AV DE SEGUR,8909,75007,75107,Paris 7e Arrondissement,75,,,75107000BL0011,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.31133,48.852221
2025-495893,2025-01-24,000001,Vente,1510000,11,B,AV DE SEGUR,8909,75007,75107,Paris 7e Arrondissement,75,,,75107000BL0011,,,24,,78,97.07,,,,,,,2,2,Appartement,100,2,,,,,,2.31133,48.852221
2025-495898,2025-01-24,000001,Vente,85000,84,,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0058,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.324546,48.855739
2025-495899,2025-01-14,000001,Vente,965000,168,A,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0058,,,124,,378,75.3,,,,,,,2,2,Appartement,76,3,,,,,,2.308436,48.858618
2025-495899,2025-01-14,000001,Vente,965000,168,A,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0058,,,124,,378,75.3,,,,,,,2,3,Dépendance,,0,,,,,,2.308436,48.858618
2025-495910,2025-01-10,000001,Vente,363000,180,,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0011,,,152,,182,,66,24.02,67,24,,,4,3,Dépendance,,0,,,,,,2.306525,48.858247
2025-495917,2025-01-24,000001,Vente,1690000,13,,AV DE LA BOURDONNAIS,5202,75007,75107,Paris 7e Arrondissement,75,,,75107000CI0005,,,115,134.08,143,,,,,,,,2,3,Dépendance,,0,,,,,,2.29752,48.859794
2025-495917,2025-01-24,000001,Vente,1690000,13,,AV DE LA BOURDONNAIS,5202,75007,75107,Paris 7e Arrondissement,75,,,75107000CI0005,,,115,134.08,143,,,,,,,,2,2,Appartement,147,5,,,,,,2.29752,48.859794
2025-495918,2025-01-24,000001,Vente,165000,84,,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0058,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.324546,48.855739
2025-495918,2025-01-24,000001,Vente,165000,84,,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0058,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.324546,48.855739
2025-495929,2025-01-16,000001,Vente,345000,24,,RUE ROUSSELET,8400,75007,75107,Paris 7e Arrondissement,75,,,75107000BH0015,,,14,,18,,,,,,,,2,3,Dépendance,,0,,,,,,2.318376,48.848383
2025-495929,2025-01-16,000001,Vente,345000,24,,RUE ROUSSELET,8400,75007,75107,Paris 7e Arrondissement,75,,,75107000BH0015,,,14,,18,,,,,,,,2,2,Appartement,41,3,,,,,,2.318376,48.848383
2025-495965,2025-01-09,000001,Vente,336000,83,,RUE ST DOMINIQUE,8529,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0060,,,218,,286,,,,,,,,2,3,Dépendance,,0,,,,,,2.308378,48.859184
2025-495965,2025-01-09,000001,Vente,336000,83,,RUE ST DOMINIQUE,8529,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0060,,,218,,286,,,,,,,,2,2,Appartement,29,2,,,,,,2.308378,48.859184
2025-495981,2025-01-09,000001,Vente,103952,37,,AV DUQUESNE,3023,75007,75107,Paris 7e Arrondissement,75,,,75107000BL0019,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.310757,48.85174
2025-495986,2025-01-20,000001,Vente,6200000,23,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BH0036,,,223,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.316975,48.849464
2025-495986,2025-01-20,000001,Vente,6200000,23,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BH0036,,,180,274.05,200,,,,,,,,2,1,Maison,212,2,,,,,,2.316975,48.849464
2025-495988,2025-01-10,000001,Vente,2500000,6,,AV SULLY-PRUDHOMME,9125,75007,75107,Paris 7e Arrondissement,75,,,75107000CM0035,,,150,,151,,,,,,,,2,3,Dépendance,,0,,,,,,2.308032,48.861339
2025-495988,2025-01-10,000001,Vente,2500000,6,,AV SULLY-PRUDHOMME,9125,75007,75107,Paris 7e Arrondissement,75,,,75107000CM0035,,,119,,134,,,,,,,,2,2,Appartement,198,7,,,,,,2.308032,48.861339
2025-495988,2025-01-10,000001,Vente,2500000,6,,AV SULLY-PRUDHOMME,9125,75007,75107,Paris 7e Arrondissement,75,,,75107000CM0035,,,119,,134,,,,,,,,2,3,Dépendance,,0,,,,,,2.308032,48.861339
2025-495988,2025-01-10,000001,Vente,2500000,6,,AV SULLY-PRUDHOMME,9125,75007,75107,Paris 7e Arrondissement,75,,,75107000CM0035,,,119,,134,,,,,,,,2,3,Dépendance,,0,,,,,,2.308032,48.861339
2025-496008,2025-01-06,000001,Vente,835000,166,A,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0058,,,126,,368,,,,,,,,2,3,Dépendance,,0,,,,,,2.308436,48.858618
2025-496008,2025-01-06,000001,Vente,835000,166,A,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0058,,,233,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308436,48.858618
2025-496008,2025-01-06,000001,Vente,835000,166,A,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0058,,,126,,368,,,,,,,,2,2,Appartement,65,3,,,,,,2.308436,48.858618
2025-496013,2025-01-15,000001,Vente,2736967,40,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AN0033,,,6,156.1,68,,,,,,,,2,2,Appartement,156,6,,,,,,2.326962,48.85707
2025-496018,2025-01-24,000001,Vente,378664,66,,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000AL0114,,,9,21.83,,,,,,,,,1,2,Appartement,25,2,,,,,,2.325402,48.854909
2025-496019,2025-01-07,000001,Vente,347220,1,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0007,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.300216,48.85272
2025-496019,2025-01-07,000001,Vente,347220,1,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0007,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.300216,48.85272
2025-496019,2025-01-07,000001,Vente,347220,1,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0007,,,13,16.07,,,,,,,,,1,3,Dépendance,,0,,,,,,2.300216,48.85272
2025-496034,2025-01-23,000001,Vente,1450000,28,,RUE DUVIVIER,3065,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0070,,,2,,9,66.03,,,,,,,2,3,Dépendance,,0,,,,,,2.307217,48.8561
2025-496034,2025-01-23,000001,Vente,1450000,28,,RUE DUVIVIER,3065,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0070,,,2,,9,66.03,,,,,,,2,2,Appartement,65,4,,,,,,2.307217,48.8561
2025-496034,2025-01-23,000001,Vente,1450000,28,,RUE DUVIVIER,3065,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0070,,,12,63.22,3,,,,,,,,2,3,Dépendance,,0,,,,,,2.307217,48.8561
2025-496034,2025-01-23,000001,Vente,1450000,28,,RUE DUVIVIER,3065,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0070,,,14,64.5,4,,,,,,,,2,3,Dépendance,,0,,,,,,2.307217,48.8561
2025-496034,2025-01-23,000001,Vente,1450000,28,,RUE DUVIVIER,3065,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0070,,,12,63.22,3,,,,,,,,2,2,Appartement,62,4,,,,,,2.307217,48.8561
2025-496034,2025-01-23,000001,Vente,1450000,28,,RUE DUVIVIER,3065,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0070,,,14,64.5,4,,,,,,,,2,2,Appartement,62,4,,,,,,2.307217,48.8561
2025-496035,2025-01-16,000001,Vente,574000,9,,RUE DE LA COMETE,2223,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0080,,,13,46.18,48,,62,,,,,,3,3,Dépendance,,0,,,,,,2.309316,48.859244
2025-496035,2025-01-16,000001,Vente,574000,9,,RUE DE LA COMETE,2223,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0080,,,13,46.18,48,,62,,,,,,3,3,Dépendance,,0,,,,,,2.309316,48.859244
2025-496035,2025-01-16,000001,Vente,574000,9,,RUE DE LA COMETE,2223,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0080,,,13,46.18,48,,62,,,,,,3,2,Appartement,48,3,,,,,,2.309316,48.859244
2025-496063,2025-01-29,000001,Vente,1210000,14,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0016,,,5,74.75,,,,,,,,,1,2,Appartement,71,4,,,,,,2.317328,48.850239
2025-496063,2025-01-29,000001,Vente,1210000,14,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0016,,,5,74.75,,,,,,,,,1,3,Dépendance,,0,,,,,,2.317328,48.850239
2025-496063,2025-01-29,000001,Vente,1210000,14,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0016,,,5,74.75,,,,,,,,,1,3,Dépendance,,0,,,,,,2.317328,48.850239
2025-496073,2025-01-24,000001,Vente,45000,171,,RUE DE L UNIVERSITE,9527,75007,75107,Paris 7e Arrondissement,75,,,75107000CK0045,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303056,48.86098
2025-496080,2025-01-27,000001,Vente,1010000,40,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AN0033,,,19,71.12,52,,,,,,,,2,2,Appartement,70,4,,,,,,2.326962,48.85707
2025-496090,2025-01-16,000001,Vente,379000,7,,AV DE LA MOTTE PICQUET,5308,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0131,,,3,35.9,,,,,,,,,1,2,Appartement,32,2,,,,,,2.309341,48.856469
2025-496110,2025-01-30,000001,Vente,480000,2,,RUE AUGEREAU,0535,75007,75107,Paris 7e Arrondissement,75,,,75107000CD0011,,,18,33.24,,,,,,,,,1,4,Local industriel. commercial ou assimilé,37,0,,,,,,2.301442,48.857832
2025-496123,2025-01-21,000001,Vente,1481442,10,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0029,,,55,,57,,,,,,,,2,3,Dépendance,,0,,,,,,2.317892,48.850589
2025-496123,2025-01-21,000001,Vente,1481442,10,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0029,,,55,,57,,,,,,,,2,2,Appartement,65,3,,,,,,2.317892,48.850589
2025-496123,2025-01-21,000001,Vente,1481442,10,,RUE OUDINOT,6971,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0029,,,55,,57,,,,,,,,2,3,Dépendance,,0,,,,,,2.317892,48.850589
2025-496153,2025-01-22,000001,Vente,72000,9,,AV EMILE DESCHANEL,3217,75007,75107,Paris 7e Arrondissement,75,,,75107000CE0011,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.301545,48.856287
2025-496156,2025-01-17,000001,Vente,3653850,6,,VLA DE SEGUR,8910,75007,75107,Paris 7e Arrondissement,75,,,75107000BM0033,,,7,,,,,,,,,,1,2,Appartement,230,7,,,,,,2.309628,48.850267
2025-496156,2025-01-17,000001,Vente,3653850,6,,VLA DE SEGUR,8910,75007,75107,Paris 7e Arrondissement,75,,,75107000BM0033,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.309628,48.850267
2025-496157,2025-01-17,000001,Vente,306700,5,,RUE JOSE MARIA DE HEREDIA,5002,75007,75107,Paris 7e Arrondissement,75,,,75107000BO0012,,,18,25.02,27,,,,,,,,2,2,Appartement,25,1,,,,,,2.307518,48.848275
2025-496157,2025-01-17,000001,Vente,306700,5,,RUE JOSE MARIA DE HEREDIA,5002,75007,75107,Paris 7e Arrondissement,75,,,75107000BO0012,,,18,25.02,27,,,,,,,,2,3,Dépendance,,0,,,,,,2.307518,48.848275
2025-496160,2025-01-21,000001,Vente,750,37,,RUE ROUSSELET,8400,75007,75107,Paris 7e Arrondissement,75,,,75107000BG0021,,,91,,,,,,,,,,1,2,Appartement,88,3,,,,,,2.319081,48.848014
2025-496174,2025-01-24,000001,Vente,445000,6,,RUE DE VARENNE,9597,75007,75107,Paris 7e Arrondissement,75,,,75107000AE0061,,,22,,32,33.08,9,,,,,,3,2,Appartement,32,2,,,,,,2.326809,48.853335
2025-496176,2025-01-21,000001,Vente,1778850,9,,PL DU PRESIDENT MITHOUARD,7802,75007,75107,Paris 7e Arrondissement,75,,,75107000BK0026,,,118,123.59,122,,,,,,,,2,2,Appartement,128,5,,,,,,2.313541,48.849857
2025-496176,2025-01-21,000001,Vente,1778850,9,,PL DU PRESIDENT MITHOUARD,7802,75007,75107,Paris 7e Arrondissement,75,,,75107000BK0026,,,118,123.59,122,,,,,,,,2,3,Dépendance,,0,,,,,,2.313541,48.849857
